STATION,MSMT_DATE,WLM_RPE,WLM_RPE_QC,WLM_GSE,WLM_GSE_QC,RPE_WSE,RPE_WSE_QC,GSE_WSE,GSE_WSE_QC,WSE,WSE_QC
29N04W03R002M,10/1/2022,460.49,1,457.84,1,,255,,255,,255
29N04W03R003M,10/1/2022,460.33,1,457.84,1,,255,,255,,255
29N04W03R004M,10/1/2022,460.15,1,457.84,1,,255,,255,,255
29N04W03R006M,10/1/2022,459.81,1,457.84,1,,255,,255,,255
29N04W20A001M,10/1/2022,454.34,1,451.48,1,,255,,255,,255
29N04W20A002M,10/1/2022,454.14,1,451.48,1,,255,,255,,255
29N04W20A004M,10/1/2022,453.67,1,451.48,1,,255,,255,,255
30N04W22F002M,10/1/2022,447.36,1,447.86,1,,255,,255,,255
30N04W23M001M,10/1/2022,471.72,1,472.33,1,,255,,255,,255
30N04W23M002M,10/1/2022,472.11,1,472.67,1,,255,,255,,255
30N04W25D003M,10/1/2022,471.19,1,472.47,1,,255,,255,,255
30N04W25D004M,10/1/2022,471.16,1,472.07,1,,255,,255,,255
387172N1216323W001,10/1/2022,18.76,1,19.05,1,17.43,1,17.72,1,1.33,1
387183N1216337W001,10/1/2022,19.77,1,20.14,1,18.186,1,18.556,1,1.584,1
387184N1216337W001,10/1/2022,19.71,1,20.16,1,18.238,1,18.688,1,1.472,1
387320N1216329W001,10/1/2022,19.58,1,19.85,1,,255,,255,,255
387320N1216329W002,10/1/2022,19.59,1,19.86,1,,255,,255,,255
387322N1216299W001,10/1/2022,18.83,1,19.14,1,,255,,255,,255
387322N1216299W002,10/1/2022,18.82,1,19.14,1,,255,,255,,255
387485N1216335W001,10/1/2022,28.27,1,28.64,1,,255,,255,,255
387485N1216335W002,10/1/2022,28.33,1,28.71,1,,255,,255,,255
387485N1216339W001,10/1/2022,28.96,1,29.29,1,,170,,170,,170
387485N1216339W002,10/1/2022,29.03,1,29.36,1,,255,,255,,255
387507N1216346W001,10/1/2022,44.22,1,44.39,1,,255,,255,,255
387627N1216358W001,10/1/2022,29.03,1,29,1,,170,,170,,170
387628N1216350W001,10/1/2022,31.21,1,31.44,1,,255,,255,,255
387628N1216350W002,10/1/2022,31.32,1,31.66,1,,255,,255,,255
43N06W28B002M,10/1/2022,2799.3,1,2796.28,1,,255,,255,,255
43N06W28B003M,10/1/2022,2799.24,1,2796.28,1,,255,,255,,255
43N06W28B004M,10/1/2022,2799.1,1,2796.28,1,,255,,255,,255
03N04E11L001M,9/1/2022,,255,,255,9.332,1,,255,,255
04N04E01N001M,9/1/2022,0,1,0,1,22.089,1,22.089,1,-22.089,1
04N04E02B001M,9/1/2022,10.73,1,9.63,1,8.836,1,7.736,1,1.894,1
04N04E10Q001M,9/1/2022,,255,,255,9.179,1,,255,,255
04N04E10Q002M,9/1/2022,,255,,255,9.704,1,,255,,255
04N04E12M001M,9/1/2022,-0.57,1,-2.58,1,7.742,1,5.732,1,-8.312,1
04N04E12M002M,9/1/2022,18.333,1,15.333,1,7.601,1,4.601,1,10.732,1
04N04E13A001M,9/1/2022,,255,,255,7.844,1,,255,,255
04N04E13A002M,9/1/2022,,255,,255,9.177,1,,255,,255
04N04E34N001M,9/1/2022,,255,,255,10.601,1,,255,,255
04N04E34N002M,9/1/2022,,255,,255,10.513,50,,255,,255
04N05E07N002M,9/1/2022,5.72,1,3.52,1,9.607,1,7.407,1,-3.887,1
05N04E36G001M,9/1/2022,4.02,1,2.62,1,9.361,1,7.961,1,-5.341,1
05N04E36G002M,9/1/2022,4.02,1,2.62,1,9.438,1,8.038,1,-5.418,1
05N05E29D003M,9/1/2022,14.67,1,11.02,1,19.703,1,16.053,1,-5.033,1
05N05E30A004M,9/1/2022,9.62,1,7.92,1,13.176,1,11.476,1,-3.556,1
05N05E30K001M,9/1/2022,4.52,1,2.92,1,11.124,1,9.524,1,-6.604,1
05N05E30K002M,9/1/2022,4.52,1,2.92,1,11.087,1,9.487,1,-6.567,1
07N02E35D001M,9/1/2022,34.35,70,33,70,35.009,1,33.659,70,-0.659,70
07N02E35D002M,9/1/2022,34.29,70,33,70,42.271,1,40.981,70,-7.981,70
07N02E35D003M,9/1/2022,35.15,70,33,70,52.744,1,50.594,70,-17.594,70
09N03E08C001M,9/1/2022,30.386,2,28.51,1,15.249,1,13.373,2,15.137,2
09N03E08C002M,9/1/2022,30.226,2,28.51,1,,255,,255,,255
09N03E08C004M,9/1/2022,30.4,1,28.51,1,,255,,255,,255
09N04E20N001M,9/1/2022,22.57,1,21.49,1,19.471,1,18.391,1,3.099,1
09N04E20N002M,9/1/2022,22.39,1,21.49,1,18.772,1,17.872,1,3.618,1
10N04E27R002M,9/1/2022,27.84,1,27.34,1,59.419,1,58.919,1,-31.579,1
10N04E27R003M,9/1/2022,28.09,1,27.34,1,46.877,1,46.127,1,-18.787,1
10N04E27R004M,9/1/2022,28.31,1,27.34,1,23.073,1,22.103,1,5.237,1
10N04E31M001M,9/1/2022,19.28,1,16.78,1,39.808,1,37.308,1,-20.528,1
10N04E31M002M,9/1/2022,17.51,1,16.78,1,40.592,1,39.862,1,-23.082,1
10N04E31M003M,9/1/2022,17.98,1,16.78,1,22.165,1,20.965,1,-4.185,1
10N04E31M004M,9/1/2022,18.53,1,16.78,1,17.279,1,15.529,1,1.251,1
11N01E02D001M,9/1/2022,28.21,1,27.45,1,64.916,1,64.156,1,-36.706,1
11N01E24Q004M,9/1/2022,42.81,1,41.8,1,83.754,1,82.744,1,-40.944,1
11N01E24Q005M,9/1/2022,42.83,1,41.8,1,83.582,1,82.552,1,-40.752,1
11N01E24Q006M,9/1/2022,42.85,1,41.8,1,105.297,1,104.247,1,-62.447,1
11N01E24Q007M,9/1/2022,42.75,1,41.8,1,83.754,1,82.804,1,-41.004,1
11N01E24Q500M,9/1/2022,44.81,1,41.71,1,,255,,255,,255
11N01E24Q501M,9/1/2022,44.63,1,41.71,1,,255,,255,,255
11N01E24Q502M,9/1/2022,44.47,1,41.71,1,,255,,255,,255
11N01E24Q503M,9/1/2022,44.32,1,41.71,1,,255,,255,,255
11N03E02Q002M,9/1/2022,26.45,1,24.71,1,12.542,1,10.802,1,13.908,1
11N03E02Q003M,9/1/2022,26.28,1,24.71,1,24.2,1,22.63,1,2.08,1
11N03E02Q004M,9/1/2022,26.22,1,24.71,1,31.744,1,30.234,1,-5.524,1
11N03E02Q005M,9/1/2022,26.12,1,24.71,1,32.836,1,31.426,1,-6.716,1
11N04E04N001M,9/1/2022,31.81,1,31,1,49.043,1,48.233,1,-17.233,1
11N04E04N002M,9/1/2022,31.95,1,31,1,37.14,1,36.19,1,-5.19,1
11N04E04N003M,9/1/2022,32.13,1,31,1,27.374,1,26.244,1,4.756,1
11N04E04N004M,9/1/2022,32.31,1,31,1,24.654,1,23.344,1,7.656,1
12N01E07N001M,9/1/2022,27.97,1,26.57,1,87.954,1,86.554,1,-59.984,1
12N01E07N002M,9/1/2022,28.47,1,26.57,1,79.769,1,77.869,1,-51.299,1
12N01E07N003M,9/1/2022,29.04,1,26.57,1,63.784,1,61.314,1,-34.744,1
12N01E14R001M,9/1/2022,31.93,1,29.55,1,58.21,1,55.83,1,-26.28,1
12N01E14R002M,9/1/2022,32.33,1,29.55,1,29.476,1,26.696,1,2.854,1
12N01E14R003M,9/1/2022,32.62,1,29.55,1,56.471,1,53.401,1,-23.851,1
12N01W04M001M,9/1/2022,118.08,1,116.1,1,118.072,1,116.092,1,0.008,1
12N01W04M002M,9/1/2022,117.72,1,116.1,1,,201,,201,,201
12N01W04M003M,9/1/2022,117.37,1,116.1,1,,201,,201,,201
12N02E23H001M,9/1/2022,22.079,1,22.236,1,10.105,2,10.262,2,11.974,2
12N02E23H002M,9/1/2022,21.939,1,22.236,1,9.295,2,9.592,2,12.644,2
12N02E23H003M,9/1/2022,21.876,1,22.236,1,14.5,1,14.86,1,7.376,1
12N02E23H004M,9/1/2022,21.823,1,22.236,1,16.666,1,17.079,1,5.157,1
12N04E03N001M,9/1/2022,49.83,1,48.96,1,49.401,1,48.531,1,0.429,1
12N04E03N002M,9/1/2022,50.23,1,48.96,1,54.821,1,53.551,1,-4.591,1
12N04E03N003M,9/1/2022,50.37,1,48.96,1,49.907,1,48.497,1,0.463,1
12N04E03N004M,9/1/2022,50.58,1,48.96,1,44.286,1,42.666,1,6.294,1
12N04E26J002M,9/1/2022,52.3,1,51.62,1,75.038,1,74.358,1,-22.738,1
12N04E26J003M,9/1/2022,52.63,1,51.62,1,74.377,1,73.367,1,-21.747,1
12N04E26J004M,9/1/2022,52.76,1,51.62,1,66.365,1,65.225,1,-13.605,1
13N01E21B002M,9/1/2022,29.9,1,27.55,1,33.142,1,30.792,1,-3.242,1
13N01E22A002M,9/1/2022,38.83,1,36.56,1,45.475,1,43.205,1,-6.645,1
13N01E24G002M,9/1/2022,30.61,1,29.83,1,20.193,1,19.413,1,10.417,1
13N01E24G003M,9/1/2022,31,1,29.83,1,16.414,1,15.244,1,14.586,1
13N01E24G004M,9/1/2022,31.13,1,29.83,1,14.069,1,12.769,1,17.061,1
13N01W13P001M,9/1/2022,33.52,1,32.23,1,74.614,1,73.324,1,-41.094,1
13N01W13P002M,9/1/2022,34.58,1,32.23,1,76.53,1,74.18,1,-41.95,1
13N01W13P003M,9/1/2022,35.49,1,32.23,1,47.98,1,44.72,1,-12.49,1
13N03E06A001M,9/1/2022,37.99,1,35.546,1,18.369,1,15.925,1,19.621,1
13N03E06A002M,9/1/2022,37.861,1,35.546,1,22.902,1,20.587,1,14.959,1
13N03E06A003M,9/1/2022,37.715,1,35.546,1,22.853,1,20.684,1,14.862,1
13N03E26J002M,9/1/2022,36.841,1,37.081,1,24.689,2,24.929,2,12.152,2
13N03E26J003M,9/1/2022,36.849,1,37.081,1,25.851,1,26.083,1,10.998,1
13N03E26J004M,9/1/2022,36.692,1,37.081,1,28.107,1,28.496,1,8.585,1
13N03E26J005M,9/1/2022,36.605,1,37.081,1,31.592,1,32.068,1,5.013,1
13N04E11J001M,9/1/2022,61.38,1,61.38,1,44.85,1,44.85,1,16.53,1
13N04E11R002M,9/1/2022,63.3,1,60.5,1,30.067,1,27.267,1,33.233,1
13N04E11R003M,9/1/2022,63.2,1,60.5,1,43.004,1,40.304,1,20.196,1
13N04E11R004M,9/1/2022,63.1,1,60.5,1,50.174,1,47.574,1,12.926,1
13N04E11R005M,9/1/2022,63.4,1,60.5,1,20.387,1,17.487,1,43.013,1
14N01E35P001M,9/1/2022,48.74,1,46.88,1,45.02,2,43.16,2,3.72,2
14N01E35P002M,9/1/2022,48.36,1,46.88,1,44.394,1,42.914,1,3.966,1
14N01E35P003M,9/1/2022,48,1,46.88,1,27.63,1,26.51,1,20.37,1
14N01E35P004M,9/1/2022,47.62,1,46.88,1,21.846,2,21.106,2,25.774,2
14N02E17C001M,9/1/2022,34.91,1,35.079,1,6.17,1,6.339,1,28.74,1
14N02E17C002M,9/1/2022,34.901,1,35.079,1,7.82,2,7.998,2,27.081,2
14N02E17C003M,9/1/2022,34.917,1,35.079,1,17.994,2,18.156,2,16.923,2
14N02E17C004M,9/1/2022,34.924,1,35.079,1,17.005,2,17.16,2,17.919,2
14N02E32D001M,9/1/2022,31.17,1,29.4,1,6.814,1,5.044,1,24.356,1
14N02E32D002M,9/1/2022,30.59,1,29.4,1,6.149,2,4.959,2,24.441,2
14N02E32D003M,9/1/2022,30.21,1,29.4,1,12.367,1,11.557,1,17.843,1
14N02W22A002M,9/1/2022,87.06,1,,151,,255,,255,,255
14N02W22A003M,9/1/2022,86.9,1,84.38,1,,255,,255,,255
14N02W22A004M,9/1/2022,86.825,1,84.38,1,,255,,255,,255
14N02W22A005M,9/1/2022,86.69,1,84.38,1,,255,,255,,255
14N03E23D003M,9/1/2022,54.79,1,52.05,1,37.538,1,34.798,1,17.252,1
14N03E23D004M,9/1/2022,54.53,1,52.05,1,66.014,1,63.534,1,-11.484,1
14N03E23D005M,9/1/2022,54.4,1,52.05,1,40.977,1,38.627,1,13.423,1
14N03E23D006M,9/1/2022,52.52,1,50.73,1,40.631,1,38.841,1,11.889,1
15N03W20Q001M,9/1/2022,130.23,1,128.56,1,32.076,1,30.406,1,98.154,1
15N03W20Q002M,9/1/2022,130.66,1,128.56,1,20.085,1,17.985,1,110.575,1
15N03W20Q003M,9/1/2022,131,1,128.56,1,20.332,1,17.892,1,110.668,1
15N04E04R002M,9/1/2022,89.97,50,88.07,1,28.834,1,26.934,50,61.136,50
15N04E04R003M,9/1/2022,89.88,50,88.07,1,39.762,1,37.952,50,50.118,50
15N04E04R004M,9/1/2022,89.74,1,88.07,1,42.976,1,41.306,1,46.764,1
15N04E04R005M,9/1/2022,89.69,1,88.07,1,38.111,1,36.491,1,51.579,1
15N04E04R006M,9/1/2022,90.11,1,88.07,1,29.569,1,27.529,1,60.541,1
16N02W05B001M,9/1/2022,66.91,1,65,1,67.607,1,65.697,1,-0.697,1
16N02W05B002M,9/1/2022,65.55,1,65,1,65.989,1,65.439,1,-0.439,1
16N02W05B003M,9/1/2022,66.34,1,65,1,37.363,1,36.023,1,28.977,1
16N03E17J001M,9/1/2022,79.295,1,77.354,1,13.5,1,11.559,1,65.795,1
16N03E17J002M,9/1/2022,79.116,1,77.354,1,,255,,255,,255
16N03E17J003M,9/1/2022,78.871,1,77.354,1,39.604,1,38.087,1,39.267,1
16N03E17J004M,9/1/2022,78.705,1,77.354,1,44.607,1,43.256,1,34.098,1
16N03E17J005M,9/1/2022,78.49,1,77.354,1,45.492,1,44.356,1,32.998,1
16N03W14H004M,9/1/2022,68.21,1,65.7,1,18.493,2,15.983,2,49.717,2
16N03W14H005M,9/1/2022,67.91,1,65.7,1,72.981,1,70.771,1,-5.071,1
16N03W14H006M,9/1/2022,67.68,1,65.7,1,34.047,1,32.067,1,33.633,1
17N01W10A001M,9/1/2022,67.53,1,64.28,1,35.29,1,32.04,1,32.24,1
17N01W10A002M,9/1/2022,67.07,1,64.28,1,29.162,1,26.372,1,37.908,1
17N01W10A003M,9/1/2022,66.82,1,64.28,1,18.88,1,16.34,1,47.94,1
17N01W10A004M,9/1/2022,66.43,1,64.28,1,14.227,1,12.077,1,52.203,1
17N01W27A001M,9/1/2022,68.98,1,66.61,1,39.701,1,37.331,1,29.279,1
17N01W27A002M,9/1/2022,68.63,1,66.61,1,29.628,1,27.608,1,39.002,1
17N01W27A003M,9/1/2022,68.28,1,66.61,1,20.831,1,19.161,1,47.449,1
17N02W09H002M,9/1/2022,69.36,1,67,1,49.916,1,47.556,1,19.444,1
17N02W09H004M,9/1/2022,68.78,1,67,1,28.976,1,27.196,1,39.804,1
17N03E26A003M,9/1/2022,86.93,1,87.264,1,54.353,1,54.687,1,32.577,1
17N03E26A004M,9/1/2022,86.94,70,87.26,70,38.766,1,39.086,70,48.174,70
17N03E26A005M,9/1/2022,86.82,70,87.26,70,53.352,1,53.792,70,33.468,70
17N03E26A006M,9/1/2022,86.89,70,87.26,70,54.346,1,54.716,70,32.544,70
18N01W02E001M,9/1/2022,80.89,1,78.5,1,27.384,1,24.994,1,53.506,1
18N01W02E002M,9/1/2022,81.3,1,78.5,1,33.325,1,30.525,1,47.975,1
18N01W02E003M,9/1/2022,81.37,1,78.5,1,39.32,1,36.45,1,42.05,1
18N02W18D001M,9/1/2022,83.03,1,82.43,1,26.099,1,25.499,1,56.931,1
18N02W18D002M,9/1/2022,83.43,1,82.43,1,41.398,1,40.398,1,42.032,1
18N02W18D003M,9/1/2022,84.03,1,82.43,1,39.32,1,37.72,1,44.71,1
18N02W18D004M,9/1/2022,84.43,1,82.43,1,38.347,1,36.347,1,46.083,1
19N01E35B002M,9/1/2022,92.44,1,86.5,1,16.554,1,10.614,1,75.886,1
19N01E35B003M,9/1/2022,89.59,1,86.5,1,13.982,1,10.892,1,75.608,1
19N01W22D007M,9/1/2022,90.33,130,87.38,130,32.742,1,29.792,130,57.588,130
19N02W08Q001M,9/1/2022,120,1,108.36,1,84.715,1,73.075,1,35.285,1
19N02W08Q002M,9/1/2022,109.38,1,108.36,1,32.159,1,31.139,1,77.221,1
19N02W08Q003M,9/1/2022,109.56,1,108.36,1,20.763,1,19.563,1,88.797,1
20N01E18L003M,9/1/2022,109.03,1,107.35,1,8.052,1,6.372,1,100.978,1
20N02W11A001M,9/1/2022,125.9,1,125.4,1,16.107,1,15.607,1,109.793,1
20N02W11A003M,9/1/2022,125.9,1,125.4,1,37.902,1,37.402,1,87.998,1
20N02W18R005M,9/1/2022,132.45,1,131.35,1,101.478,1,100.378,1,30.972,1
20N02W18R006M,9/1/2022,132.98,1,131.38,1,98.192,1,96.592,1,34.788,1
20N02W18R007M,9/1/2022,133.43,1,131.38,1,92.791,1,90.741,1,40.639,1
20N02W25F001M,9/1/2022,105.54,1,102.2,1,26.584,1,23.244,1,78.956,1
20N02W25F002M,9/1/2022,105.86,1,102.2,1,25.347,1,21.687,1,80.513,1
20N02W25F003M,9/1/2022,104.58,1,102.2,1,19.752,1,17.372,1,84.828,1
20N02W25F004M,9/1/2022,105.1,1,102.2,1,15.569,1,12.669,1,89.531,1
20N02W33B001M,9/1/2022,107.01,1,105.41,1,20.201,1,18.601,1,86.809,1
20N03W07E001M,9/1/2022,180.83,1,179.17,1,9.809,1,8.149,1,171.021,1
20N03W07E002M,9/1/2022,181.06,1,179.17,1,19.253,1,17.363,1,161.807,1
20N03W07E004M,9/1/2022,181.75,1,179.17,1,128.555,1,125.975,1,53.195,1
21N01E13L002M,9/1/2022,181.9,1,179.85,1,,255,,255,,255
21N01E13L003M,9/1/2022,181.99,1,179.85,1,,255,,255,,255
21N01E13L004M,9/1/2022,182.06,1,179.85,1,,255,,255,,255
21N01W05D001M,9/1/2022,153.08,1,152.58,1,58.65,1,58.15,1,94.43,1
21N01W31H001M,9/1/2022,146.28,1,145.48,1,54.538,1,53.738,1,91.742,1
21N02W01F001M,9/1/2022,162.13,1,160.88,1,74.724,1,73.474,1,87.406,1
21N02W01F004M,9/1/2022,163.22,1,161.92,1,62.408,1,61.108,1,100.812,1
21N02W04G002M,9/1/2022,180.21,1,178.41,1,117.709,1,115.909,1,62.501,1
21N02W04G003M,9/1/2022,180.51,1,178.41,1,119.446,1,117.346,1,61.064,1
21N02W04G004M,9/1/2022,180.31,50,178.41,1,101.078,1,99.178,50,79.232,50
21N02W04G005M,9/1/2022,181.16,1,178.41,1,65.447,1,62.697,1,115.713,1
21N02W33M001M,9/1/2022,151.6,1,149,1,97.054,1,94.454,1,54.546,1
21N02W33M002M,9/1/2022,151.26,1,149,1,87.717,1,85.457,1,63.543,1
22N01W29N001M,9/1/2022,150.95,1,146.25,1,55.614,1,50.914,1,95.336,1
22N01W29N002M,9/1/2022,150.68,1,146.25,1,54.739,1,50.309,1,95.941,1
22N01W29N003M,9/1/2022,149.99,1,146.25,1,43.129,1,39.389,1,106.861,1
22N02W15C002M,9/1/2022,192.37,1,189.3,1,111.737,1,108.667,1,80.633,1
22N02W15C003M,9/1/2022,192.01,1,189.3,1,100.449,1,97.739,1,91.561,1
22N02W15C004M,9/1/2022,192.25,1,189.3,1,92.887,1,89.937,1,99.363,1
22N02W15C005M,9/1/2022,192.71,1,189.3,1,71.737,1,68.327,1,120.973,1
24N01W04M001M,9/1/2022,312.91,1,312.41,1,106.195,1,105.695,1,206.715,1
24N01W05J003M,9/1/2022,314.51,1,312.41,1,101.613,1,99.513,1,212.897,1
24N01W05J004M,9/1/2022,314.21,1,312.41,1,103.55,1,101.75,1,210.66,1
24N01W05Q003M,9/1/2022,291.41,1,289.41,1,83.676,1,81.676,1,207.734,1
24N01W05Q004M,9/1/2022,291.01,1,289.41,1,86.333,1,84.733,1,204.677,1
24N01W06J002M,9/1/2022,274.81,1,272.41,1,68.187,1,65.787,1,206.623,1
24N02W03B001M,9/1/2022,208.22,1,204.42,1,22.317,1,18.517,1,185.903,1
24N02W12P001M,9/1/2022,230.81,1,228.41,1,42.703,1,40.303,1,188.107,1
24N02W24D002M,9/1/2022,212.91,1,212.41,1,35.361,1,34.861,1,177.549,1
24N02W24D003M,9/1/2022,213.16,1,212.41,1,39.542,1,38.792,1,173.618,1
24N02W24D004M,9/1/2022,213.41,1,212.41,1,42.322,1,41.322,1,171.088,1
24N02W27G001M,9/1/2022,182.67,1,182.42,1,32.046,1,31.796,1,150.624,1
24N02W27G002M,9/1/2022,182.92,1,182.42,1,30.359,1,29.859,1,152.561,1
24N02W27G003M,9/1/2022,183.17,1,182.42,1,25.303,1,24.553,1,157.867,1
24N02W27G004M,9/1/2022,183.42,1,182.42,1,21.474,1,20.474,1,161.946,1
25N13E36F001M,9/1/2022,5495.26,1,5492.01,1,7.244,1,3.994,1,5488.016,1
25N13E36F002M,9/1/2022,5489.83,1,5486.96,1,10.1,1,7.23,1,5479.73,1
25N13E36F003M,9/1/2022,5484.37,1,5481.49,1,8.765,1,5.885,1,5475.605,1
25N13E36F004M,9/1/2022,5489.95,1,5485.51,1,4.061,1,-0.379,1,5485.889,1
25N13E36G001M,9/1/2022,5483.89,1,5481.39,1,6.909,1,4.409,1,5476.981,1
25N13E36K001M,9/1/2022,5466.72,1,5464.22,1,,255,,255,,255
25N13E36K002M,9/1/2022,5460.7,1,5458.2,1,5.724,1,3.224,1,5454.976,1
25N13E36K003M,9/1/2022,5466.73,1,5463.73,1,8.729,1,5.729,1,5458.001,1
25N13E36L001M,9/1/2022,5478.23,1,5475.58,1,7.45,1,4.8,1,5470.78,1
25N13E36L002M,9/1/2022,5472.24,1,5469.24,1,4.507,1,1.507,1,5467.733,1
26N02W22E003M,9/1/2022,256,1,254,1,,255,,255,,255
26N02W22E004M,9/1/2022,256.2,1,254,1,,255,,255,,255
26N02W22E005M,9/1/2022,256.3,1,254,1,,255,,255,,255
26N02W22E006M,9/1/2022,256.7,1,254,1,,255,,255,,255
29N04W03R002M,9/1/2022,460.49,1,457.84,1,78.205,1,75.555,1,382.285,1
29N04W03R003M,9/1/2022,460.33,1,457.84,1,77.108,1,74.618,1,383.222,1
29N04W03R004M,9/1/2022,460.15,1,457.84,1,75.22,1,72.91,1,384.93,1
29N04W03R006M,9/1/2022,459.81,1,457.84,1,49.574,1,47.604,1,410.236,1
29N04W20A001M,9/1/2022,454.34,1,451.48,1,60.98,1,58.12,1,393.36,1
29N04W20A002M,9/1/2022,454.14,1,451.48,1,62.848,1,60.188,1,391.292,1
29N04W20A004M,9/1/2022,453.67,1,451.48,1,47.014,1,44.824,1,406.656,1
30N04W22F002M,9/1/2022,447.36,1,447.86,1,53.384,1,53.884,1,393.976,1
30N04W23M001M,9/1/2022,471.72,1,472.33,1,76.13,1,76.74,1,395.59,1
30N04W23M002M,9/1/2022,472.11,1,472.67,1,81.13,1,81.69,1,390.98,1
30N04W25D003M,9/1/2022,471.19,1,472.47,1,82.101,1,83.381,1,389.089,1
30N04W25D004M,9/1/2022,471.16,1,472.07,1,83,1,83.91,1,388.16,1
387172N1216323W001,9/1/2022,18.76,1,19.05,1,19.064,1,19.354,1,-0.304,1
387183N1216337W001,9/1/2022,19.77,1,20.14,1,20.015,1,20.385,1,-0.245,1
387184N1216337W001,9/1/2022,19.71,1,20.16,1,20.063,1,20.513,1,-0.353,1
387320N1216329W001,9/1/2022,19.58,1,19.85,1,,255,,255,,255
387320N1216329W002,9/1/2022,19.59,1,19.86,1,21.243,1,21.513,1,-1.653,1
387322N1216299W001,9/1/2022,18.83,1,19.14,1,19.298,1,19.608,1,-0.468,1
387322N1216299W002,9/1/2022,18.82,1,19.14,1,19.3,1,19.62,1,-0.48,1
387485N1216335W001,9/1/2022,28.27,1,28.64,1,26.083,1,26.453,1,2.187,1
387485N1216335W002,9/1/2022,28.33,1,28.71,1,26.078,1,26.458,1,2.252,1
387485N1216339W001,9/1/2022,28.96,1,29.29,1,,170,,170,,170
387485N1216339W002,9/1/2022,29.03,1,29.36,1,26.933,1,27.263,1,2.097,1
387507N1216346W001,9/1/2022,44.22,1,44.39,1,43.794,1,43.964,1,0.426,1
387627N1216358W001,9/1/2022,29.03,1,29,1,22.608,1,22.578,1,6.422,1
387628N1216350W001,9/1/2022,31.21,1,31.44,1,24.817,1,25.047,1,6.393,1
387628N1216350W002,9/1/2022,31.32,1,31.66,1,24.926,1,25.266,1,6.394,1
43N06W28B002M,9/1/2022,2799.3,1,2796.28,1,101.223,1,98.203,1,2698.077,1
43N06W28B003M,9/1/2022,2799.24,1,2796.28,1,100.939,1,97.979,1,2698.301,1
43N06W28B004M,9/1/2022,2799.1,1,2796.28,1,101.588,1,98.768,1,2697.512,1
03N04E11L001M,8/1/2022,,255,,255,9.267,1,,255,,255
04N04E01N001M,8/1/2022,0,1,0,1,21.836,1,21.836,1,-21.836,1
04N04E02B001M,8/1/2022,10.73,1,9.63,1,8.566,1,7.466,1,2.164,1
04N04E10Q001M,8/1/2022,,255,,255,9.138,1,,255,,255
04N04E10Q002M,8/1/2022,,255,,255,9.489,1,,255,,255
04N04E12M001M,8/1/2022,-0.57,1,-2.58,1,7.702,1,5.692,1,-8.272,1
04N04E12M002M,8/1/2022,18.333,1,15.333,1,7.475,1,4.475,1,10.858,1
04N04E13A001M,8/1/2022,,255,,255,7.421,1,,255,,255
04N04E13A002M,8/1/2022,,255,,255,8.57,1,,255,,255
04N04E34N001M,8/1/2022,,255,,255,9.58,1,,255,,255
04N04E34N002M,8/1/2022,,255,,255,9.843,1,,255,,255
04N05E07N002M,8/1/2022,5.72,1,3.52,1,9.04,1,6.84,1,-3.32,1
05N03E09L001M,8/1/2022,17.48,1,17.61,1,,255,,255,,255
05N03E09L002M,8/1/2022,17.89,1,17.97,1,,255,,255,,255
05N04E36G001M,8/1/2022,4.02,1,2.62,1,9.852,1,8.452,1,-5.832,1
05N04E36G002M,8/1/2022,4.02,1,2.62,1,9.481,1,8.081,1,-5.461,1
05N05E29D003M,8/1/2022,14.67,1,11.02,1,19.521,50,15.871,50,-4.851,50
05N05E30A004M,8/1/2022,9.62,1,7.92,1,13.208,1,11.508,1,-3.588,1
05N05E30K001M,8/1/2022,4.52,1,2.92,1,11.072,1,9.472,1,-6.552,1
05N05E30K002M,8/1/2022,4.52,1,2.92,1,10.834,1,9.234,1,-6.314,1
07N02E35D001M,8/1/2022,34.35,70,33,70,34.163,1,32.813,70,0.187,70
07N02E35D002M,8/1/2022,34.29,70,33,70,51.832,1,50.542,70,-17.542,70
07N02E35D003M,8/1/2022,35.15,70,33,70,70.853,1,68.703,70,-35.703,70
09N03E08C001M,8/1/2022,30.386,2,28.51,1,14.297,1,12.421,2,16.089,2
09N03E08C002M,8/1/2022,30.226,2,28.51,1,,255,,255,,255
09N03E08C004M,8/1/2022,30.4,1,28.51,1,,255,,255,,255
09N04E20N001M,8/1/2022,22.57,1,21.49,1,19.697,1,18.617,1,2.873,1
09N04E20N002M,8/1/2022,22.39,1,21.49,1,18.634,1,17.734,1,3.756,1
10N04E27R002M,8/1/2022,27.84,1,27.34,1,58.032,1,57.532,1,-30.192,1
10N04E27R003M,8/1/2022,28.09,1,27.34,1,58.952,1,58.202,1,-30.862,1
10N04E27R004M,8/1/2022,28.31,1,27.34,1,24.954,1,23.984,1,3.356,1
10N04E31M001M,8/1/2022,19.28,1,16.78,1,38.745,1,36.245,1,-19.465,1
10N04E31M002M,8/1/2022,17.51,1,16.78,1,37.434,1,36.704,1,-19.924,1
10N04E31M003M,8/1/2022,17.98,1,16.78,1,22.292,1,21.092,1,-4.312,1
10N04E31M004M,8/1/2022,18.53,1,16.78,1,16.096,1,14.346,1,2.434,1
11N01E02D001M,8/1/2022,28.21,1,27.45,1,,255,,255,,255
11N01E24Q004M,8/1/2022,42.81,1,41.8,1,96.904,1,95.894,1,-54.094,1
